date,Stage,Tmin,Tavg,Tmax,Humidity_min,Humidity_Avg,Humidity_max,Rain,Solar R_Avg,wind_speed_Avg,ETo,Irri,WCTot,YieldPart
05/07/2015,3,10.2,18,25.8,20,44.3229,78,0,276.824,4.0635,5.5,50,299.9,1.862
05/08/2015,3,12.1,17.6,23.2,43,68,92,0,261.6104,5.0927,4.4,0,263,2
05/09/2015,3,8.5,18,27.5,27,59.5417,94,0,258.7719,1.049,4.5,0,255,2.142
05/10/2015,3,11.9,21.6,31.2,22,49.7292,81,0,277.0167,1.4979,5.2,0,249,2.289
05/11/2015,3,14,22.8,31.6,22,48.1354,80,0,283.0156,1.6865,5.3,50,293.2,2.442
05/12/2015,3,13.6,22.8,32,18,51.8125,86,0,267.7229,1.201,5.1,0,262.2,2.598
05/13/2015,3,15.3,24,32.6,11,38.1354,76,0,228.1302,1.9562,5.6,0,253.1,2.76
05/14/2015,3,11.6,17.9,24.3,21,42.4062,68,0,278.0229,6.4208,6,0,246.3,2.926
05/15/2015,3,9.4,16.7,24,25,42.1875,68,0,297.9563,11.4177,7,50,288.7,3.096
05/16/2015,4,14.7,21.6,28.5,17,34.2083,54,0,302.5542,13.099,9.4,0,257.5,3.272
05/17/2015,4,15.7,23.3,30.8,19,33.8542,52,0,300.2563,8.8271,8.7,0,245.5,3.452
05/18/2015,4,15.5,24.1,32.8,18,33.8542,63,0,285.0156,3.5042,6.6,0,238.1,3.636
05/19/2015,4,13.7,18.9,24.1,18,43.375,70,0,303.1427,13.8573,7.6,50,279.8,3.826
05/20/2015,4,10.5,16.5,22.5,21,39.25,55,0,289.5427,12.4344,7.2,0,259.2,4.02
05/21/2015,4,10.7,17.1,23.5,22,36,54,0,303.9031,12.3896,7.5,0,249.2,4.218
05/22/2015,4,10,16.7,23.4,17,32.75,56,0,307.2542,14.924,8.1,0,240.2,4.421
05/23/2015,4,10.5,18.1,25.6,20,35.5312,58,0,302.9177,12.1458,8.1,50,281.5,4.629
05/24/2015,4,13.6,19.8,25.9,21,35.8854,54,0,307.3479,13.3417,8.4,0,258.2,4.841
05/25/2015,4,14,21.1,28.3,22,39.6354,62,0,297.2021,8.1344,7.5,0,248,5.058
05/26/2015,4,17,22.6,28.2,17,28.1042,46,0,307.9792,10.1344,8.6,0,238.5,5.28
05/27/2015,4,15.6,23.4,31.1,17,29.4896,50,0,306.151,8.2604,8.7,50,279.1,5.506
05/28/2015,4,19.3,26.3,33.3,14,25.7292,38,0,279.2802,4.6563,7.5,0,258.9,5.737
05/29/2015,4,16.1,24.3,32.4,17,33.1562,58,0,302.3729,3.9375,6.9,0,249.6,5.972
05/30/2015,4,13.4,21.8,30.2,19,36.3021,69,0,304.4344,4.4417,6.7,0,242.2,6.212
05/31/2015,4,12.7,21,29.4,19,46.1458,74,0,305.0052,5.6698,7,50,284.8,6.455
06/01/2015,4,13.4,22,30.6,28,53.1667,82,0,276.1552,3.3625,6,0,261.1,6.702
06/02/2015,4,12.3,22.1,31.9,14,46.3229,79,0,301.4073,2.2177,6,0,252.2,6.811
06/03/2015,4,16.8,25.8,34.7,15,35.8125,68,0,276.2,1.2917,5.6,0,246.1,6.918
06/04/2015,4,21.7,28.1,34.5,14,34.3646,52,0,275.8385,2.5875,6.1,50,289.7,7.024
06/05/2015,4,21,27.2,33.4,19,33.5938,48,0,245.1917,4.1667,6.9,0,260.7,7.129
06/06/2015,4,20.9,27.8,34.7,14,28.9375,46,0,275.3698,4.3844,7.5,0,250.3,7.232
06/07/2015,4,19,26.8,34.6,19,33.5625,61,1.2,274.9927,2.5156,6.3,0,244.8,7.335
06/08/2015,4,21.1,27.5,33.9,14,31.7083,58,0,234.1625,5.8198,8,50,286.7,7.435
06/09/2015,4,19.1,25.5,31.8,22,36.75,60,0,181.5448,5.9354,7.4,0,260.2,7.535
06/10/2015,4,14.7,22,29.4,25,49.3229,76,0,236.7344,5.5542,6.7,0,251.1,7.632
06/11/2015,4,11.6,16.3,21,54,75.75,90,2.2,120.4292,4.2135,3.8,0,249.3,7.728
06/12/2015,4,8.2,14.7,21.1,29,59,93,0,256.2698,3.5896,4.4,50,295,7.821
06/13/2015,4,7.2,12.8,18.5,40,67.1875,90,0.2,165.2885,3.525,3.8,0,264.1,7.913
06/14/2015,4,10.3,15,19.6,54,84.7188,95,12.4,137.1813,2.7562,3.5,0,270.1,8.003
06/15/2015,4,9.8,16.1,22.5,41,73.5104,95,0.6,210.9719,2.4094,4.2,0,262.3,8.09
06/16/2015,4,11.1,19.1,27.2,24,50.25,92,0,310.35,4.9917,6.1,50,305.4,8.174
06/17/2015,4,17.6,23.5,29.4,19,37.0417,59,0,308.9208,9.4958,8.4,0,260.4,8.256
06/18/2015,4,17.1,24.6,32,17,34.7812,54,0,310.1708,7.8302,8.7,0,249.6,8.335
03/01/2016,1,7.2,13.6,20,23,40.3646,72,0,182.1135,4.5385,3.5,0,261,0
03/02/2016,1,3.1,11.2,19.3,41,68.375,90,0,176.8167,2.1354,2.5,0,259.5,0
03/03/2016,1,4.3,11.6,18.8,34,65.1771,92,0,182.9385,3.4271,2.8,0,258.2,0
03/04/2016,1,3,8.3,13.6,58,75.1354,93,0,119.5521,8.6427,2.3,50,305.7,0
03/05/2016,2,5.4,8.3,11.2,50,61.3021,74,0,71.8979,9.5469,2.6,0,264.8,0
03/06/2016,2,0.2,6.7,13.2,41,61.4375,88,0,173.6833,7.9115,2.8,0,258.8,0
03/07/2016,2,7,10.2,13.3,38,59.3125,91,0.8,190.4573,15.6083,3.3,0,256.2,0
03/08/2016,2,3.7,9.2,14.6,32,52.4583,73,0,180.1948,6.4969,3.2,50,302.7,0
03/09/2016,2,3.1,8.7,14.2,53,73.7083,86,0,51.3927,6.2833,2.5,0,264.9,0
03/10/2016,2,1.7,8.2,14.6,33,58.0208,88,0,193.6969,6.9625,3.1,0,258.8,0
03/11/2016,2,4.6,9.3,14,33,49.8646,68,0,193.7573,12.3531,3.9,0,256.1,0
03/12/2016,2,4.5,11,17.5,25,45.0104,66,0,205.3323,8.6542,4.4,50,301.2,0
03/13/2016,2,7.3,12.3,17.3,24,40.2188,53,0,207.4833,11.526,5.1,0,262.7,0
03/14/2016,2,5.6,11.1,16.7,25,42.5417,68,0,201.6323,8.0427,4.1,0,257.2,0
03/15/2016,2,4.1,7.3,10.5,58,81.3333,94,1.2,65.9417,0.3021,1.5,0,256.5,0
03/16/2016,2,2.4,10.4,18.4,34,70.0833,96,0,202.1385,2.7479,2.9,50,303.3,0
03/17/2016,2,2.5,10.3,18.2,18,61.8333,91,0,176.3969,2.6562,3.1,0,264.3,0
03/18/2016,2,5.4,7.3,9.2,72,85.9375,94,4.2,41.9406,0.2958,1.3,0,263.9,0
03/19/2016,2,4.9,9,13.1,66,87.4167,95,6.2,97.7135,2.1896,1.9,0,267.8,0
03/20/2016,2,5.8,9.3,12.9,64,87.3646,95,9.8,97.3604,1.549,1.8,50,322.8,0
03/21/2016,2,7.1,10.2,13.3,61,78.4167,92,12.4,88.7375,4.1104,2,0,277.2,0
03/22/2016,2,6.2,10.9,15.6,44,68.8333,88,0,131.7885,7.2687,3.1,0,263.1,0
03/23/2016,2,5,10.3,15.5,40,63.1771,90,0,212.9646,9.3625,3.4,0,257.7,0
03/24/2016,2,7,14.3,21.7,22,42.8958,76,0,229.4969,9.2198,5.4,50,301.6,0
03/25/2016,2,3.4,11.5,19.7,37,70.0521,93,0,179.7615,1.7448,2.9,0,264.7,0
03/26/2016,2,6.1,10.4,14.7,70,88.4792,95,2,67.0844,4.474,2.1,0,261.3,0
03/27/2016,2,4.3,9.9,15.5,41,63.8854,85,0,171.3219,5.7458,3.1,0,258.1,0
03/28/2016,2,7.7,11.1,14.4,73,85.2292,93,0.2,56.5958,7.8906,2.1,50,306,0
03/29/2016,2,7.4,12.6,17.8,48,74.6771,92,0,170.5188,4.85,3,0,264.3,0
03/30/2016,2,5.9,11.6,17.2,43,73.2604,92,3,207.4563,5.4875,3.2,0,260.7,0
03/31/2016,2,5.3,9.6,13.8,30,54.3646,76,0,246.3396,12.3302,4,0,256.5,0
04/01/2016,2,5.3,11.2,17.1,30,47.5208,66,0,236.501,6.0562,3.9,50,302.2,0
04/02/2016,2,2.3,8.8,15.3,45,69.1667,93,0.8,177.2698,2.7948,2.7,0,265.6,0
04/03/2016,2,7.5,10.1,12.6,60,81.1042,94,6.6,138.2958,6.3052,2.1,0,266.6,0
04/04/2016,3,8,10.7,13.4,59,82.9896,95,10.6,105.1458,5.5375,2.2,0,272.7,0
04/05/2016,3,5.4,11.7,18,35,58.6771,81,0,246.3042,8.5438,4.2,50,311.5,0
04/06/2016,3,8.9,14.5,20.1,27,47.2812,73,0,252.1958,9.2021,5.1,0,262.3,0
04/07/2016,3,11.4,16.8,22.1,26,47.0521,62,0,249.8042,10.0969,5.9,0,252.7,0.018
04/08/2016,3,6.3,11.6,16.9,28,49.625,79,0,224.7094,8.126,4.2,0,249,0.023
04/09/2016,3,4,11.1,18.1,49,67.8021,90,0,199.2146,4.4073,3.3,50,295.4,0.029
04/10/2016,3,5.4,9.3,13.2,37,76.3646,92,3,150.4615,6.9594,3,0,267.4,0.036
04/11/2016,3,5.2,9.7,14.2,42,75.0729,94,0.6,163.6063,6.3458,3,0,261.6,0.045
04/12/2016,3,6.3,10.2,14.1,55,83.6875,95,13.2,161.8469,4.6375,2.5,0,271.6,0.056
04/13/2016,3,7.3,11.3,15.3,55,78.0938,93,0.6,169.4219,3.3458,2.6,50,313.8,0.069
04/14/2016,3,10.8,12.8,14.7,75,85.7917,96,35.6,30.4677,6.1604,1.9,0,294.7,0.085
04/15/2016,3,10.4,12.7,15,82,90.4896,95,18.6,64.2635,4.4469,1.9,0,282.6,0.104
04/16/2016,3,7.5,12.3,17.2,52,78.3125,95,17.4,176.8042,7.5729,3.2,0,279.6,0.126
04/17/2016,3,4.2,9.6,14.9,65,84.9167,95,4.4,135.925,1.0875,2.5,50,318.4,0.152
04/18/2016,3,6.9,13.1,19.4,44,68.3958,94,1.2,205.6156,4.924,3.7,0,264.9,0.184
04/19/2016,3,9.7,12.1,14.5,85,93.7396,96,49.8,36.2875,3.8781,1.9,0,300.4,0.22
04/20/2016,3,8.6,12.1,15.7,57,85.5417,96,11,117.4844,1.2969,2.4,0,275.6,0.263
04/21/2016,3,9.5,12.4,15.3,59,83.25,96,3.8,138.9583,2.0677,2.3,50,317.5,0.312
04/22/2016,3,8.9,13.4,17.8,48,77.4896,95,5.8,156.4219,0.4688,2.6,0,270.6,0.369
04/23/2016,3,9,14.9,20.9,36,70.4375,93,0,192.1573,2.8042,3.7,0,261.1,0.434
04/24/2016,3,9.4,15.4,21.4,35,55.9375,82,0,246.8677,3.8625,4.1,0,255.8,0.506
04/25/2016,3,10.7,16.2,21.7,34,52.3021,79,0,275.8313,2.8219,3.9,50,301.5,0.582
04/26/2016,3,8.2,15.5,22.8,30,59.8646,87,0,271.9781,2.6042,4.1,0,263.2,0.664
04/27/2016,3,8.5,14.3,20.1,32,69.1562,92,0,163.8917,2.8552,3.7,0,256.1,0.75
04/28/2016,3,5.6,13.1,20.6,41,66.5417,95,0,255.025,3.7531,4,0,251.5,0.841
04/29/2016,3,8.2,15.2,22.1,37,57.5729,84,0,218.2885,2.951,4.1,50,297,0.936
04/30/2016,3,9.4,15.4,21.3,24,47.3333,86,0,290.4677,7.2469,5.1,0,262.1,1.037
05/01/2016,3,8.1,14.4,20.6,22,36.4271,56,0,289.3208,13.324,6.7,0,251.8,1.142
05/02/2016,3,11,17.5,24,22,32.9167,46,0,290.826,10.6906,7.3,0,243.5,1.252
05/03/2016,3,14.2,20.8,27.4,20,36.2292,56,0,290.5677,3.4438,5.4,50,287.6,1.367
05/04/2016,3,12.5,19.1,25.8,28,47.9167,69,0,210.2573,1.626,4.2,0,263,1.486
05/05/2016,3,12,14.8,17.6,48,85.8438,95,20.4,47.1479,0.499,2.5,0,277.2,1.611
05/06/2016,3,10.2,13.1,15.9,75,89.0312,95,4.2,86.749,3.3062,2.3,0,268.3,1.74
05/07/2016,3,8.4,10.4,12.3,76,88.9479,95,29,55.2917,4.9469,1.9,50,337.6,1.874
05/08/2016,3,9.6,12.1,14.6,80,90.8646,96,41.4,83.6823,5.4302,2.1,0,297.4,2.013
05/09/2016,3,8.9,12.1,15.2,71,87.7604,95,11,122.9073,3.499,2.4,0,275.8,2.156
05/10/2016,3,8.3,11.8,15.2,62,90.2917,96,30,76.3563,3.8813,2.6,0,289,2.305
05/11/2016,3,8.4,10.8,13.2,78,91.5417,95,15.4,75.8969,2.2979,2.1,50,329.7,2.458
05/12/2016,3,7.6,11.2,14.8,67,85.5104,95,4.6,138.2562,1.5052,2.5,0,269.3,2.615
05/13/2016,3,7.9,12.1,16.4,57,68.8125,89,0,131.4583,5.65,3.1,0,261.4,2.778
05/14/2016,3,6.1,13.2,20.3,49,71.75,94,0,202.5531,1.7708,3.7,0,256.9,2.945
05/15/2016,3,8.2,15.9,23.6,36,64.125,92,0,282.4948,3.9979,4.7,50,301.7,3.117
05/16/2016,4,11.1,18.1,25,34,57.2917,85,0,271.5094,1.8135,4.3,0,263.1,3.293
05/17/2016,4,12.3,18.9,25.4,35,64.75,88,0,247.9635,0.6292,3.9,0,255.8,3.474
05/18/2016,4,11.4,18.7,26,32,61.9896,91,0,298.4521,2.9448,4.9,0,250.2,3.66
05/19/2016,4,12.1,19.1,26.2,35,58.1146,82,0,298.3438,6.6031,5.8,50,293.9,3.851
05/20/2016,4,14.8,21.6,28.5,28,57.9583,87,0,299.5333,1.2125,4.5,0,262.9,4.046
05/21/2016,4,13.4,19.3,25.1,40,65.9271,88,0,225.8583,4.1656,4.7,0,254.8,4.246
05/22/2016,4,10.9,16.3,21.6,30,56.8125,93,0,306.5646,5.4323,4.6,0,249.5,4.45
05/23/2016,4,10.3,16.4,22.4,31,50.9479,69,0,203.0823,3.3469,4.6,50,294.6,4.659
05/24/2016,4,12.1,16.1,20,51,69.5625,86,0.2,166.1323,3.9333,3.6,0,263.9,4.873
05/25/2016,4,10.3,15.2,20.1,41,69.7604,94,0,200.6625,3.0771,3.7,0,257.1,5.091
05/26/2016,4,9.7,15.7,21.7,34,63.2604,93,0,247.7854,1.9948,3.9,0,253.1,5.314
05/27/2016,4,7.5,14,20.5,47,75.2917,94,0.4,212.1521,2.0833,3.8,50,299.4,5.542
05/28/2016,4,10.2,14.2,18.2,58,82.9896,96,14,174.5198,4.4396,3.2,0,277.6,5.774
05/29/2016,4,10.6,14,17.4,60,78.1042,93,0.2,154.6958,3.6573,3,0,263.5,6.011
05/30/2016,4,7.6,14.4,21.1,39,64.8958,91,0,257.0552,2.2635,4,0,257.5,6.252
05/31/2016,4,8.8,17.3,25.8,31,54.8542,90,0,307.9677,3.475,5.2,50,301.7,6.497
06/01/2016,4,11.6,19.8,27.9,26,45.9271,76,0,311.1021,1.1844,4.7,0,262.8,6.746
06/02/2016,4,12.3,20.3,28.2,26,50.7708,82,0,275.0406,1.0062,4.6,0,254.9,6.855
06/03/2016,4,9.8,18,26.2,25,57.6354,87,0,301.6646,3.7677,5.5,0,248.8,6.963
06/04/2016,4,8.4,17.1,25.8,34,61.4896,90,0,312.1052,1.4948,4.7,50,293.9,7.07
06/05/2016,4,9.4,18.1,26.8,26,62.375,92,0,282.55,0.7375,4.5,0,263.1,7.175
06/06/2016,4,14.5,21.1,27.7,32,59.1146,88,0,290.5792,2.0854,4.8,0,255.1,7.279
06/07/2016,4,13.6,22.3,31,21,56.6562,92,0,312.5719,0.8698,5,0,249.7,7.382
06/08/2016,4,14.8,24.4,34,22,47.6771,74,0,300.524,1.4062,5.7,50,294,7.484
06/09/2016,4,14.4,23.6,32.9,18,46.5312,83,0,275.5354,2.0656,6,0,261.8,7.583
06/10/2016,4,11.6,19.1,26.6,37,60.4583,83,0,249.4281,2.0958,4.8,0,254,7.682
06/11/2016,4,9.2,18.1,27.1,29,58.7604,90,0,312.2875,1.8021,5,0,248.8,7.778
06/12/2016,4,11.7,21.4,31.1,24,53.6458,87,0,303.7125,2.0677,5.8,50,293.2,7.872
06/13/2016,4,14.5,20.8,27,33,59.5625,90,0,288.9865,6.1885,5.8,0,262.3,7.964
06/14/2016,4,9.9,17.3,24.7,34,64.6146,91,0,249.124,4.5094,5.2,0,254.3,8.055
06/15/2016,4,10.7,15.2,19.7,41,67.5104,91,0,260.7802,6.9917,4.2,0,250.1,8.142
06/16/2016,4,9.7,15.4,21.2,41,62.8021,84,0,192.5208,5.8854,4.6,50,295.9,8.227
06/17/2016,4,7.5,14.8,22.2,37,60.8958,91,0,220.9896,4.099,4.7,0,263.5,8.31
06/18/2016,4,10.9,17.9,25,30,47.5312,77,0,313.1031,8.525,6.4,0,254.8,8.389
03/01/2017,1,2.9,8.9,14.9,57,79.6354,95,0,130.1562,2.5031,1.9,0,262.2,0
03/02/2017,1,3.5,9.8,16.2,50,76.3854,95,0,143.5958,1.0385,1.9,0,260.8,0
03/03/2017,1,2.4,5.5,8.5,71,84.9792,94,6.4,55.6354,6.2042,1.4,0,265.7,0
03/04/2017,1,1.9,7.3,12.6,54,80.5625,95,1,100.5073,2.4927,1.8,50,313.6,0
03/05/2017,2,7.4,12.1,16.7,67,87.1875,95,0.4,62.5448,2.5938,1.9,0,266.1,0
03/06/2017,2,9.1,13.6,18.1,57,76.1146,89,0,108.4521,5.8344,2.6,0,260.9,0
03/07/2017,2,5.9,13.6,21.4,37,71.9896,95,0,175.5875,1.8052,2.6,0,259.1,0
03/08/2017,2,8.5,15.8,23.2,32,57,81,0,187.5771,2.1927,3,50,305.8,0
03/09/2017,2,9.9,17.3,24.6,28,50.4583,75,0,197.1844,1.9635,3.1,0,264.3,0
03/10/2017,2,9.9,17.8,25.6,21,50.5208,80,0,197.4312,1.249,2.9,0,258.5,0
03/11/2017,2,7.5,15,22.5,29,63.8542,90,0,176.8365,4.0708,3.6,0,256.1,0
03/12/2017,2,6.2,11.2,16.1,28,54.3229,84,0,172.3469,12.6729,4.2,50,301.4,0
03/13/2017,2,7.3,11.3,15.3,33,44.6354,57,0,197.8906,23.5562,5.3,0,262.6,0
03/14/2017,2,9.7,13.9,18.1,39,54.9375,65,0,100.401,15.0583,4.8,0,256.8,0
03/15/2017,2,9.5,15.4,21.3,21,46.2812,71,0,179.9312,10.45,5.5,0,254.4,0
03/16/2017,2,9.2,13.9,18.7,26,44.9167,62,0,179.9917,5.9708,4,50,299.9,0
03/17/2017,2,9.6,14.8,19.9,16,34.5417,56,0,196.124,6.6427,4.8,0,262.7,0
03/18/2017,2,4.9,13.4,21.8,26,45.0417,73,0,213.8417,1.1469,2.8,0,257.8,0
03/19/2017,2,5.9,15.5,25.1,18,49.5938,84,0,207.1667,0.8344,3,0,256,0
03/20/2017,2,6.8,15.5,24.2,18,50.1771,75,0,210.3573,1.0896,3.1,50,302.6,0
03/21/2017,2,4.2,10.5,16.8,36,61.3958,86,0,184.3406,6.676,3.5,0,263.8,0
03/22/2017,2,2.7,6.4,10.1,56,75.5521,89,3,129.8375,8.0365,2.1,0,261.4,0
03/23/2017,2,1.2,5.9,10.7,47,70.2083,93,0,197.8063,6.2771,2.3,0,258.8,0
03/24/2017,2,-1.3,4.6,10.6,43,73.5729,94,0.4,114.35,1.2031,1.9,50,307,0
03/25/2017,2,4,7.3,10.7,62,83.0104,93,14.6,69.3052,6.0844,1.9,0,279.4,0
03/26/2017,2,5,7,9.1,84,92.3021,95,30.6,32.7854,4.1469,1.3,0,291.2,0
03/27/2017,2,6.7,10.3,13.8,66,85.75,95,6.8,98.5458,2.1938,2,0,271.9,0
03/28/2017,2,5.5,11.2,16.9,46,77.8125,95,0.2,184.3667,0.7479,2.4,50,313.2,0
03/29/2017,2,5.5,13.2,20.8,39,64.9271,90,0,230.9146,1.3969,3,0,264.4,0
03/30/2017,2,8.6,14.8,20.9,39,65.5833,86,0,173.8906,1.8604,3.1,0,257.8,0
03/31/2017,2,9.8,14,18.1,33,65.1354,94,0,235.8448,5.5781,3.4,0,254.7,0
04/01/2017,2,7.4,12.6,17.7,36,53.8229,82,0,242.6812,7.2781,3.8,50,300.5,0
04/02/2017,2,7.2,14.3,21.3,23,48.2917,81,0,245.7646,8.5677,5.2,0,262,0
04/03/2017,2,9.1,15.8,22.5,31,46,76,0,235.6583,2.3438,3.6,0,255.3,0
04/04/2017,3,9.4,16.9,24.4,20,43.5729,82,0,247.1531,5.7948,5.2,0,251.1,0
04/05/2017,3,11.5,16.1,20.6,27,39.4375,53,0,252.2281,15.7219,6.6,50,293.8,0
04/06/2017,3,8.3,15.2,22,33,49.9896,68,0,251.6604,9.4135,5.4,0,261.8,0
04/07/2017,3,10.9,18,25.1,25,42.9792,68,0,252.3177,3.3,4.5,0,254.1,0.018
04/08/2017,3,8.1,16.4,24.6,22,47.7917,84,0,252.801,2.0708,4,0,250.5,0.023
04/09/2017,3,8.2,16.2,24.2,23,46.7396,81,0,252.6854,4.1427,4.7,50,295.4,0.029
04/10/2017,3,12.1,18.9,25.8,21,39.8854,65,0,218.7583,3.3917,4.7,0,262.6,0.036
04/11/2017,3,8.6,18.4,28.2,14,42.8333,77,0,257.0615,0.9563,3.9,0,255.3,0.045
04/12/2017,3,10.8,19.5,28.2,16,40.875,73,0,256.225,1.5042,4.2,0,250.4,0.056
04/13/2017,3,10,18.1,26.2,25,47.7188,75,0,244.2354,2.2844,4.4,50,295.6,0.069
04/14/2017,3,6.7,15.7,24.7,30,57.7917,87,0,253.5188,2.0979,4.1,0,263.2,0.085
04/15/2017,3,9,17.1,25.2,29,55.5417,85,0,240.6062,2.7427,4.4,0,255.4,0.104
04/16/2017,3,11.2,19,26.8,22,45.1354,73,0,244.6177,2.575,4.6,0,250.1,0.126
04/17/2017,3,9.2,18.9,28.6,22,48.3854,87,0,241.7865,2.9031,5.1,50,294.5,0.153
04/18/2017,3,13.5,18.8,24,31,40.5104,60,0,116.7771,6.7687,5.4,0,261.9,0.184
04/19/2017,3,14.1,19.9,25.7,32,46.9375,69,1.4,236.5896,13.3865,7,0,252.6,0.221
04/20/2017,3,13.3,17.4,21.4,30,47.9167,67,0,198.4792,12.8542,6,0,246.7,0.264
04/21/2017,3,10.9,15.8,20.6,22,37.4375,60,0,168.7573,9.1844,5.7,50,290.4,0.313
04/22/2017,3,10.8,15.7,20.5,31,49.4062,81,0.8,156.4302,4.2,4,0,264.1,0.37
04/23/2017,3,11.5,18.4,25.4,24,44.4271,80,0,215.051,1.7083,4.1,0,256.8,0.436
04/24/2017,3,11,18.3,25.6,30,53.3229,82,0,251.5917,2.1917,4.3,0,252.3,0.508
04/25/2017,3,8.9,15.9,23,32,64.2604,92,0,257.1125,4.4958,4.5,50,297.4,0.585
04/26/2017,3,4.9,13.1,21.2,27,55.5208,91,0,249.1292,5.6448,4.8,0,262.4,0.666
04/27/2017,3,5.3,11.7,18.1,20,36.5938,56,0,281.0615,19.4229,6.7,0,252.1,0.753
04/28/2017,3,5.5,12.2,18.9,23,39.9792,64,0,265.324,13.1292,6,0,245.3,0.844
04/29/2017,3,9.5,14.2,18.9,43,70.6458,93,1.6,145.1469,4.649,3.6,50,292.9,0.94
04/30/2017,3,6.4,11.2,15.9,43,65.9271,95,5.2,186.1365,9.701,3.6,0,269,1.041
05/01/2017,3,1.7,11.3,20.8,30,56.4688,91,0,282.5656,0.8333,3.6,0,260.8,1.146
05/02/2017,3,7.4,16.6,25.9,20,48.6458,84,0,286.2906,0.826,4.1,0,255.8,1.257
05/03/2017,3,9.9,19.1,28.4,20,45.9688,79,0,275.1083,1.4354,4.7,50,300.6,1.372
05/04/2017,3,13.7,20.3,26.8,26,50.0417,75,0,194.3521,2.9323,4.9,0,262.4,1.492
05/05/2017,3,8.4,12.9,17.4,49,78.1979,95,12.2,149.9531,4.1688,3.2,0,268,1.617
05/06/2017,3,5.7,12.3,19,54,75.5521,94,0,134.8125,0.6438,3.2,0,261.6,1.746
05/07/2017,3,10.2,18.2,26.2,26,51.9583,86,0,288.7208,3.0771,5,50,305.5,1.881
05/08/2017,3,10.7,19.6,28.6,26,50.2188,83,0,277.5917,0.9271,4.5,0,263,2.02
05/09/2017,3,12.3,17.2,22.1,41,69.0417,88,0,220.4042,5.2646,4.3,0,255.1,2.164
05/10/2017,3,10.5,14.2,17.8,60,87.6458,95,22.6,81.2135,2.1167,2.8,0,274.3,2.313
05/11/2017,3,10.6,12.9,15.2,75,92.8125,96,58.6,75.3542,3.0229,2.2,50,355.2,2.467
05/12/2017,3,11.6,15.1,18.7,51,76.2708,95,8.8,175.326,5.1583,3.3,0,271.9,2.625
05/13/2017,3,9.7,14.5,19.3,45,73.3958,93,0.2,189.2479,2.5719,3.4,0,262.1,2.788
05/14/2017,3,9.7,15.4,21.2,51,78.0521,95,0,143.1,0.4323,3.4,0,257.4,2.956
05/15/2017,3,11.3,18.6,26,36,65.2292,94,0,219.4615,0.4385,4,50,302.9,3.128
05/16/2017,4,16.2,23,29.8,30,53.5833,79,0,259.976,0.4125,4.2,0,263.2,3.305
05/17/2017,4,12.9,20.1,27.2,36,63.3854,84,0,212.6719,2.3781,4.8,0,254.9,3.487
05/18/2017,4,9.3,14.8,20.3,32,54.4792,88,0,307.3156,7.7219,4.8,0,249.4,3.674
05/19/2017,4,8.1,15.6,23,29,48.9062,80,0,305.9896,7.3458,5.7,50,293.2,3.865
05/20/2017,4,12.6,20.3,27.9,19,35.2083,54,0,303.424,5.4896,6.7,0,260.6,4.061
05/21/2017,4,15.8,21.6,27.4,27,41.4062,84,0,191.8781,4.0542,5.3,0,252,4.262
05/22/2017,4,13.6,21.1,28.6,40,67.3438,93,0,257.8667,0.4354,4.4,0,247,4.467
05/23/2017,4,16.3,24.1,31.8,20,44.1875,81,0,294.0979,5.1458,7,50,289.4,4.677
05/24/2017,4,18.8,25.7,32.6,23,37.7083,55,0,282.3208,2.8823,6,0,261.3,4.891
05/25/2017,4,18.4,25.4,32.5,22,47.7812,70,0,216.5156,0.924,4.8,0,253.4,5.11
05/26/2017,4,16.4,21.4,26.5,47,68.5312,90,1.2,271.125,1.8844,4.1,0,249.9,5.334
05/27/2017,4,14.1,20.1,26.2,45,71.5312,94,0,168.1,0.8875,4.1,50,295.5,5.562
05/28/2017,4,16.6,19.6,22.6,47,67.7812,90,0.2,162.8031,2.3094,3.4,0,264.1,5.795
05/29/2017,4,13.3,18.7,24.1,46,72.0104,92,0.6,166.9875,1.4021,3.9,0,257.4,6.033
05/30/2017,4,10.9,19.8,28.6,25,60.0938,92,0,310.3615,1.9156,5.2,0,252,6.275
05/31/2017,4,13.7,22.4,31,23,55.8125,90,0,286.0656,1.6312,5.3,50,296.3,6.521
06/01/2017,4,17.1,24.8,32.4,18,47.9271,80,0,298.8969,1.825,5.5,0,261.8,6.771
06/02/2017,4,15.4,23.5,31.6,18,45.4479,73,0,302.726,2.2031,5.7,0,252.9,6.88
06/03/2017,4,12.4,20,27.6,32,58.8333,89,0,291.8229,1.3135,4.7,0,247.7,6.989
06/04/2017,4,11.2,18.5,25.8,34,55.6875,85,0,292.6125,7.7594,6.1,50,291.3,7.096
06/05/2017,4,10.1,18.6,27.1,22,53.3854,89,0,302.4219,5.7021,6.4,0,261.2,7.202
06/06/2017,4,11.3,20,28.6,27,56.4896,92,0,310.3167,2.9135,5.6,0,252.7,7.306
06/07/2017,4,17.3,25.3,33.3,16,33.3542,60,0,306.1177,5.6958,8,0,244.3,7.41
06/08/2017,4,17.6,25.1,32.5,21,37.625,60,0,220.1719,1.5271,5.3,50,288.9,7.511
06/09/2017,4,12.3,21.6,30.9,20,45.7396,79,0,278.0385,1.5104,5.4,0,262.3,7.612
